Date,close,high,low,open,volume,sma_20,ema_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi_14,cci_20,roc_10,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,atr_14,obv,return,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,roll_std_20,roll_mean_5,target_reg
2015-08-05,8567.9501953125,8591.849609375,8545.849609375,8547.4501953125,132800,8493.894921875002,8504.079628591277,34.90510986911977,-2.959799826313926,37.864909695433695,57.51601012249002,1628.1358058288833,-0.7592494896334048,8294.151869077567,8493.894921875002,8693.637974672438,4.703214594355801,0.6853763432578531,93.75199104045457,-577000.0,0.5993941733038577,-0.306089917070973,0.11954031512864116,1.3185994355469077,0.4563968416396724,0.8128689305644253,0.45792992851584113,0.24160032260487352
2015-08-06,8588.650390625,8606.2998046875,8551.5,8585.7998046875,134900,8506.899951171876,8520.993780998022,39.55508619896136,1.352141202822132,38.20294499613923,58.71179913947838,1062.8428017704664,-0.01338115076759715,8318.964301905813,8506.899951171876,8694.835600437938,4.418428577855167,0.7174958284188787,90.96969201524354,-442100.0,0.24160032260487352,0.5993941733038577,-0.306089917070973,0.11954031512864116,0.5582056356707721,0.803237402909321,0.3946088659026614,-0.2800298085977815
2015-08-07,8564.599609375,8595.9501953125,8552.7001953125,8580.7998046875,143700,8517.102441406252,8529.714946673419,40.828878993579565,2.1007471979522663,38.7281317956273,56.714412548538945,319.7253164219874,0.5051875031443146,8340.826247652707,8517.102441406252,8693.378635159797,4.139346566892773,0.6347237166782556,87.56114258558328,-585800.0,-0.2800298085977815,0.24160032260487352,0.5993941733038577,-0.306089917070973,1.3185994355469077,0.8070692189931183,0.07488301707372358,-0.45536279311072514
2015-08-10,8525.599609375,8621.5498046875,8497.7998046875,8577.0,123400,8520.399902343752,8528.891879213736,38.25046731992006,-0.38213158056579033,38.63259890048585,53.53397871314444,-209.70226270406238,1.9686593634134673,8346.193637998138,8520.399902343752,8694.606166689366,4.089156995969026,0.5149239955600342,90.14606097232733,-709200.0,-0.45536279311072514,-0.2800298085977815,0.24160032260487352,0.5993941733038577,0.11954031512864116,0.7762807521305014,-0.04009760457414968,-0.7418833032042493
2015-08-11,8462.349609375,8556.25,8441.2998046875,8548.4501953125,154400,8520.812402343752,8515.58342524599,30.748857406711977,-6.306993195019103,37.05585060173108,48.758430331283535,-555.9574377967547,1.5035337576466354,8347.229198212663,8520.812402343752,8694.395606474842,4.074334604135714,0.3316000869398596,91.91778485376824,-863600.0,-0.7418833032042493,-0.45536279311072514,-0.2800298085977815,0.24160032260487352,-0.306089917070973,0.7956872796710163,-0.12725628180080495,-1.334137908193067
2015-08-12,8349.4501953125,8446.9501953125,8337.9501953125,8445.7001953125,190000,8512.094921875001,8482.356779259293,15.514892308396156,-17.23276663466794,32.747658943064096,41.62127780307462,325.8883441759617,-0.30566515987369947,8322.380980038257,8512.094921875001,8701.808863711745,4.457514714719722,0.07134218764358699,94.23790122582051,-1053600.0,-1.334137908193067,-0.7418833032042493,-0.45536279311072514,-0.2800298085977815,0.5993941733038577,0.8249569990378112,-0.5139626981001899,0.07664473603414823
2015-08-13,8355.849609375,8429.5,8339.75,8384.4501953125,189200,8499.484912109376,8457.055345282435,3.9131362470834574,-23.067618156784512,26.98075440386797,42.13828875449523,893.3729462545707,-0.7830890883418138,8303.21224198933,8499.484912109376,8695.757582229422,4.618460345530186,0.13409245248835708,93.91733685254762,-864400.0,0.07664473603414823,-1.334137908193067,-0.7418833032042493,-0.45536279311072514,0.24160032260487352,0.7859106732987925,-0.546953815414335,1.947141259339502
2015-08-14,8518.5498046875,8530.099609375,8381.2001953125,8402.349609375,155900,8494.919921875,8469.354237163448,7.75778014138632,-15.378379409985321,23.13615955137164,53.430505966327104,740.663257249249,-0.16758533599125988,8305.321795118245,8494.919921875,8684.518048631755,4.463800212372262,0.5623157074827432,99.65538422022279,-708500.0,1.947141259339502,0.07664473603414823,-1.334137908193067,-0.7418833032042493,-0.2800298085977815,0.9148451196680912,-0.10151960182687825,-0.48423735196454487
2015-08-17,8477.2998046875,8530.599609375,8428.0498046875,8530.5,174700,8488.61240234375,8470.943350668258,7.390959487165674,-12.596160051364773,19.987119538530447,50.727470649724715,399.5584049168938,-0.7696314724037254,8305.950022870478,8488.61240234375,8671.274781817021,4.303704087674856,0.46903413365994995,99.86212853931401,-883200.0,-0.48423735196454487,1.947141259339502,0.07664473603414823,-1.334137908193067,-0.45536279311072514,0.9200119804406492,-0.1072945135976422,-0.12680924643075908
2015-08-18,8466.5498046875,8525.75,8433.599609375,8505.849609375,153300,8485.4673828125,8470.064641472107,6.161787071610888,-11.060265973535646,17.222053045146534,50.017317489451735,86.94338138759849,-0.5911843937135104,8303.60129669462,8485.4673828125,8667.33346893038,4.286530792310942,0.4479903633249745,99.31129011686302,-1036500.0,-0.12680924643075908,-0.48423735196454487,1.947141259339502,0.07664473603414823,-0.7418833032042493,0.9012796408716935,0.015720297757055857,0.33780685872379923
2015-08-19,8495.150390625,8520.4501953125,8425.9501953125,8468.0498046875,130500,8478.54990234375,8475.081791302686,7.410068677554591,-7.849587494073555,15.259656171628146,51.94484228036802,-567.9849179274424,-0.8496758621137709,8310.382928774448,8478.54990234375,8646.71687591305,3.966880551656938,0.5493571595210083,98.9676265370871,-906000.0,0.33780685872379923,-0.12680924643075908,-0.48423735196454487,1.947141259339502,-1.334137908193067,0.857241563521325,0.3501092511404291,-1.4408266481082843
2015-08-20,8372.75,8501.349609375,8359.75,8471.0498046875,184100,8467.697412109375,8454.615433042149,-1.4605118653980753,-13.376134429620977,11.915622564222902,44.10571316894454,-920.4792956771998,-2.5137871586980367,8301.760093616336,8467.697412109375,8633.634730602414,3.9193020349484295,0.21390578993429288,102.01276816836659,-1090100.0,-1.4408266481082843,0.33780685872379923,-0.12680924643075908,-0.48423735196454487,0.07664473603414823,0.9059477673461368,0.046614974311942614,-0.8694849922367243
2015-08-21,8299.9501953125,8322.2001953125,8225.0498046875,8305.400390625,201300,8456.617431640623,8423.68238549622,-14.201144723232574,-20.89341382996438,6.692269106731807,40.218132779115976,147.6137940038716,-3.0900383687850264,8276.807064198118,8456.617431640623,8636.427799083129,4.25253640467975,0.06435427345918314,105.27615582151898,-1291400.0,-0.8694849922367243,-1.4408266481082843,0.33780685872379923,-0.12680924643075908,1.947141259339502,0.9090168748252724,-0.5167102760033027,-5.915098088055637
2015-08-24,7809.0,8060.0498046875,7769.39990234375,8055.9501953125,312400,8429.017431640625,8300.745908396977,-63.18540377098725,-55.902138302175246,-7.283265468812004,24.52112592561334,2293.413394855648,-8.405269332458516,8089.170300783747,8429.017431640625,8768.864562497502,8.063742508852053,-0.41220047978238966,135.65287990346405,-1603800.0,-5.915098088055637,-0.8694849922367243,-1.4408266481082843,0.33780685872379923,-0.48423735196454487,1.5440280674295244,-1.602882423221521,0.9181738418811536
2015-08-25,7880.7001953125,7925.39990234375,7667.25,7895.39990234375,299100,8406.202441406249,8216.736765780082,-95.12364922482811,-70.27230700481289,-24.851342220015226,28.886434828044493,3662.850557299177,-6.873379627546003,7988.091287207366,8406.202441406249,8824.313595605132,9.947682252794722,-0.12842409346939254,144.40266722062734,-1304700.0,0.9181738418811536,-5.915098088055637,-0.8694849922367243,-1.4408266481082843,-0.12680924643075908,1.5690790078209698,-1.3938858055591385,-1.1274391291918318
2015-08-26,7791.85009765625,7930.0498046875,7777.10009765625,7865.25,216600,8377.042456054687,8131.759432155317,-126.1502179920135,-81.0391006175986,-45.11111737441489,26.816689169527493,4583.05729487369,-6.67828521175316,7876.551608019375,8377.042456054687,8877.533304089999,11.94910615914502,-0.08461844077231621,145.01317006424324,-1521300.0,-1.1274391291918318,0.9181738418811536,-5.915098088055637,-0.8694849922367243,0.33780685872379923,1.5705075904342418,-1.6869350031422647,2.016210472317792
2015-08-27,7948.9501953125,7963.60009765625,7862.2998046875,7921.60009765625,305000,8353.399975585937,8095.197584786754,-136.48897242116618,-73.10228403740103,-63.38668838376515,35.60273897673675,5193.25025844774,-4.869635442049743,7818.33222810163,8353.399975585937,8888.467723070244,12.81077762463482,0.12205741032326102,146.922943631083,-1216300.0,2.016210472317792,-1.1274391291918318,0.9181738418811536,-5.915098088055637,-1.4408266481082843,1.6467832631981858,-0.9955275790570493,0.6667547122292117
2015-08-28,8001.9501953125,8091.7998046875,7961.64990234375,8053.7001953125,195600,8326.855004882811,8076.548106891904,-138.80578603464892,-60.33527812070702,-78.4705079139419,38.294221366036375,5527.856522249356,-6.064407924113221,7776.805214603538,8326.855004882811,8876.904795162085,13.211465552281819,0.20465872788957026,146.63199118421994,-1020700.0,0.6667547122292117,2.016210472317792,-1.1274391291918318,0.9181738418811536,-0.8694849922367243,1.6198066005066778,-0.6882796381638623,-0.3830365083121179
2015-08-31,7971.2998046875,8043.60009765625,7947.9501953125,8009.25,198200,8298.267504882811,8055.498446451024,-141.4841664821406,-50.410926854558966,-91.07323962758164,37.322722518102815,5663.423215497925,-5.968881738973165,7736.228065962629,8298.267504882811,8860.306943802994,13.545946514485607,0.20912388210380917,142.99041340990064,-1218900.0,-0.3830365083121179,0.6667547122292117,2.016210472317792,-1.1274391291918318,-5.915098088055637,1.6167218209062582,0.41813267778484153,-2.326467597194082
2015-09-01,7785.85009765625,7929.10009765625,7746.5,7907.9501953125,184900,8261.714990234374,8001.568776692069,-156.7639663511054,-52.55258137881901,-104.2113849722864,32.02830880389594,5702.0774913524165,-8.039871290361761,7665.495478249154,8261.714990234374,8857.934502219592,14.433311066527244,0.10093146650497381,148.8339413583006,-1403800.0,-2.326467597194082,-0.3830365083121179,0.6667547122292117,2.016210472317792,0.9181738418811536,1.6769481801403234,-0.23079561003020554,-0.88429775544967
2015-09-02,7717.0,7862.5498046875,7699.25,7856.64990234375,215300,8219.167480468748,7944.655021353656,-172.44115106032314,-54.5838128704294,-117.85733818989374,30.309279560944088,5792.847533416935,-9.159936609053373,7594.204708734864,8219.167480468748,8844.130252202633,15.207447061250104,0.09824208482407314,149.86721731038628,-1619100.0,-0.88429775544967,-2.326467597194082,-0.3830365083121179,0.6667547122292117,-1.1274391291918318,1.66157162390207,-0.1821673352817732,1.3735907736166952
2015-09-03,7823.0,7845.60009765625,7754.0498046875,7774.4501953125,155800,8180.884960937499,7920.324017082925,-174.3028638546075,-45.156420531771005,-129.1464433228365,36.0041886437006,5900.363250269309,-6.56594308918814,7557.41964693107,8180.884960937499,8804.350274943929,15.242001739014368,0.21298727218864277,148.34813733509085,-1463300.0,1.3735907736166952,-0.88429775544967,-2.326467597194082,-0.3830365083121179,2.016210472317792,1.707114201038971,-0.31069127502199256,-2.1468770971813878
2015-09-04,7655.0498046875,7804.89990234375,7626.85009765625,7803.39990234375,193600,8135.407470703124,7867.269174603841,-187.17284970007677,-46.4211251017922,-140.75172459828457,31.59828776706753,5836.038349560719,-7.769930848370819,7497.273781168434,8135.407470703124,8773.541160237815,15.687811380873303,0.12362301670212092,151.76254912142366,-1656900.0,-2.1468770971813878,1.3735907736166952,-0.88429775544967,-2.326467597194082,0.6667547122292117,1.7477905448049784,-0.8734176369041124,-1.257339958011272
2015-09-07,7558.7998046875,7705.0498046875,7545.89990234375,7685.85009765625,141400,8087.06748046875,7805.575300620573,-202.8012106935348,-49.63958887620018,-153.16162181733463,29.37942760752594,5769.644769987857,-3.203997891055193,7427.281106831842,8087.06748046875,8746.853854105657,16.317073530803878,0.09966763721618992,152.29021720873268,-1798300.0,-1.257339958011272,-2.1468770971813878,1.3735907736166952,-0.88429775544967,-0.3830365083121179,1.7548118539245705,-1.0482783268439433,1.7125760525132927
2015-09-08,7688.25,7720.89990234375,7539.5,7587.7001953125,172200,8048.362499999999,7782.110240496459,-202.40801685215865,-39.3971160278592,-163.01090082429945,35.898982699211984,5792.728168345093,-2.442044368430242,7390.452255655348,8048.362499999999,8706.272744344651,16.34892176749373,0.22632095099939498,154.3694804326625,-1626100.0,1.7125760525132927,-1.257339958011272,-2.1468770971813878,1.3735907736166952,-2.326467597194082,1.8275861115515744,-0.24046959690246839,1.695445617094271
2015-09-09,7818.60009765625,7846.0498046875,7764.5498046875,7805.85009765625,208400,8021.819995117188,7789.408211928417,-189.39501654400465,-21.10729257576412,-168.28772396824053,41.7322064241414,5878.638065635776,0.3433074258967876,7372.275240268738,8021.819995117188,8671.364749965638,16.194448522749752,0.34356744016172297,154.61450359372233,-1417700.0,1.695445617094271,1.7125760525132927,-1.257339958011272,-2.1468770971813878,-0.88429775544967,1.8764263961816812,0.27547907760631984,-0.39009540862875447
2015-09-10,7788.10009765625,7819.85009765625,7678.5,7729.0498046875,160300,7993.43251953125,7789.146589073984,-179.47434659836836,-8.94929810410224,-170.52504849426612,40.79671024643659,5734.516298096021,-2.0235388787704744,7355.838839729819,7993.43251953125,8631.026199332682,15.952938321391407,0.3389786251183137,153.66704602676003,-1578000.0,-0.39009540862875447,1.695445617094271,1.7125760525132927,-1.257339958011272,1.3735907736166952,1.8742542815353185,-0.0772581588427701,0.015404360706794407
2015-09-11,7789.2998046875,7864.85009765625,7759.89990234375,7833.7998046875,136400,7956.970019531252,7789.177232196687,-169.5607471159792,0.7714411026295238,-170.33218821860874,40.85287506466309,5569.88413977212,-2.6574820566812507,7363.970720435618,7956.970019531252,8549.969318626885,14.905153535580803,0.3586252841281088,150.18727097574146,-1441600.0,0.015404360706794407,-0.39009540862875447,1.695445617094271,1.7125760525132927,-2.1468770971813878,1.7987542194714943,0.35519813273486633,1.0649249276883932
2015-09-14,7872.25,7879.9501953125,7761.85009765625,7811.10009765625,122800,7926.717529296876,7805.79178575735,-153.24425619042086,13.670345622550315,-166.91460181297117,44.755312349754035,5264.523635759713,-1.2425803459211764,7386.063162706362,7926.717529296876,8467.371895887389,13.641317849217494,0.44962814261506867,147.89533002434922,-1318800.0,1.0649249276883932,0.015404360706794407,-0.39009540862875447,1.695445617094271,-1.257339958011272,1.829425675117709,0.8196511098747994,-0.5481266771729776
2015-09-15,7829.10009765625,7880.0,7799.75,7867.35009765625,136500,7894.845043945313,7810.453448137131,-142.1564648409476,19.80650957761887,-161.96297441856646,43.16005281717231,4731.3064403754615,0.5554948972498124,7416.635201105849,7894.845043945313,8373.054886784776,12.114483316077505,0.4312593129632288,143.06352073689573,-1455300.0,-0.5481266771729776,1.0649249276883932,0.015404360706794407,-0.39009540862875447,1.7125760525132927,1.8291055390971016,0.36751056393754533,0.8947363530129149
2015-09-16,7899.14990234375,7913.89990234375,7853.2998046875,7886.85009765625,140000,7865.04501953125,7828.192738978456,-126.26141352550894,28.561248714446037,-154.82266223995498,46.49430584115173,3820.371968007442,2.3603719365524167,7478.932600955457,7865.04501953125,8251.157438107042,9.818441410493149,0.5441644468964493,138.90182673336747,-1315300.0,0.8947363530129149,-0.5481266771729776,1.0649249276883932,0.015404360706794407,1.695445617094271,1.8446920382446377,0.20736871112127409,1.0475810818002973
2015-09-18,7981.89990234375,8055.0,7955.85009765625,7967.4501953125,241800,7845.502514648439,7858.9341716515155,-105.76800963420465,39.24372208460028,-145.01173171880492,50.20994277004799,2871.1765594571198,2.0311888322095104,7535.529400211553,7845.502514648439,8155.475629085324,7.9019314277990595,0.720014867971854,140.11241751357338,-1073500.0,1.0475810818002973,0.8947363530129149,-0.5481266771729776,1.0649249276883932,-0.39009540862875447,1.8509102300358549,0.49490400920708444,-0.06013361162410247
2015-09-21,7977.10009765625,7987.89990234375,7908.35009765625,7911.5,121800,7829.360009765626,7882.5673568524635,-88.88948092367718,44.897800636102204,-133.7872815597794,49.993080791895686,1544.1772355689436,4.207030668455553,7594.512043014096,7829.360009765626,8064.207976517157,5.9991612713836755,0.8145441068411146,135.78651659742528,-1195300.0,-0.06013361162410247,1.0475810818002973,0.8947363530129149,-0.5481266771729776,0.015404360706794407,1.8448498473160517,0.47979641474090506,-2.069675641963653
2015-09-22,7812.0,8021.60009765625,7787.75,8014.7998046875,168400,7829.510009765627,7868.453885481971,-87.82295504129979,36.77146121478367,-124.59441625608346,43.097727708697825,1435.627957661257,3.3497407241223787,7594.712970644057,7829.510009765627,8064.307048887196,5.997745422860709,0.4627124561895332,142.79105810162704,-1363700.0,-2.069675641963653,-0.06013361162410247,1.0475810818002973,0.8947363530129149,1.0649249276883932,1.3498342178136582,-0.1471236991895042,0.43459031378008106
2015-09-23,7845.9501953125,7882.89990234375,7723.25,7737.35009765625,146700,7827.772509765626,7863.953147448077,-83.27824875477654,33.05293400104554,-116.33118275582208,44.78423918129049,1404.6977280471483,2.051184538906773,7594.058648732318,7827.772509765626,8061.486370798933,5.971401461698979,0.538888762237948,143.9952612617787,-1217000.0,0.43459031378008106,-2.069675641963653,-0.06013361162410247,1.0475810818002973,-0.5481266771729776,1.3369914447315718,0.04941969900110754,0.2874069312977845
2015-09-24,7868.5,7894.5,7804.10009765625,7838.39990234375,202500,7831.605004882815,7864.862517958462,-76.96969674605134,31.489188807816603,-108.45888555386794,45.930535634257474,1520.1881383619166,0.6382204195186846,7597.857570164202,7831.605004882815,8065.352439601427,5.969336670398386,0.5789206417636195,140.16702133906236,-1014500.0,0.2874069312977845,0.43459031378008106,-2.069675641963653,-0.06013361162410247,0.8947363530129149,1.3121538825540635,-0.07204618534191853,-0.9252056260723118
2015-09-28,7795.7001953125,7893.9501953125,7787.9501953125,7892.7998046875,136300,7823.942504882814,7851.030053429271,-76.95734330407413,25.20123379983505,-102.15857710390918,42.83852811563973,1129.5693943583137,0.09758602946740724,7596.4274000579035,7823.942504882814,8051.457609707725,5.815868526204579,0.4379331108762014,137.72651981484364,-1150800.0,-0.9252056260723118,0.2874069312977845,0.43459031378008106,-2.069675641963653,1.0475810818002973,1.2440969463322866,-0.46660352691644036,0.6105879931557867
2015-09-29,7843.2998046875,7926.5498046875,7691.2001953125,7725.7001953125,240700,7816.009985351564,7849.484003680917,-72.27353808396037,23.908031215959056,-96.18156929991943,45.425471256348544,109.30296872268445,0.6932587184216931,7604.099227686222,7816.009985351564,8027.920743016906,5.422479194947205,0.5643898866593483,144.6995976405691,-910100.0,0.6105879931557867,-0.9252056260723118,0.2874069312977845,0.43459031378008106,-0.06013361162410247,1.2423611855289405,-0.3324592059604625,1.3463733413981993
2015-09-30,7948.89990234375,7957.7001953125,7874.5,7924.25,210700,7814.8899902343765,7869.367183413485,-59.356320641675666,29.460198926595012,-88.81651956827068,50.75059918700568,-109.09212612647389,0.9736721057353361,7606.223034216457,7814.8899902343765,8023.556946252296,5.340240394392594,0.8211095677694774,142.53536856802845,-699400.0,1.3463733413981993,0.6105879931557867,-0.9252056260723118,0.2874069312977845,-2.069675641963653,1.2806850556706988,0.35075059071190795,0.025160714370175974
2015-10-01,7950.89990234375,8008.25,7930.64990234375,7992.0498046875,156900,7823.142480468751,7885.673727199538,-48.40002411975183,32.33319635881509,-80.73322047856692,50.848419241491804,689.2194037141744,1.5557318614940492,7606.41207458446,7823.142480468751,8039.872886353042,5.540750572429939,0.7947381133573072,137.89713493147286,-542500.0,0.025160714370175974,1.3463733413981993,0.6105879931557867,-0.9252056260723118,0.43459031378008106,1.1585835171057275,0.26886467082992693,2.117998017986733
2015-10-05,8119.2998046875,8128.89990234375,8005.10009765625,8005.10009765625,183100,7843.257470703126,7932.398942697131,-25.830853448433118,43.92189362410704,-69.75274707254016,58.34979053580058,1716.3650673430075,2.787007526954635,7595.544561811052,7843.257470703126,8090.970379595201,6.316582359239264,1.0571819717006388,140.76162529351052,-359400.0,2.117998017986733,0.025160714370175974,1.3463733413981993,0.6105879931557867,0.2874069312977845,1.2158762154810208,0.6349828881677166,0.41382999106465146
2015-10-06,8152.89990234375,8180.9501953125,8096.5,8180.4501953125,178500,7859.752465820314,7976.499134626456,-5.173736403470684,51.66320853525558,-56.83694493872626,59.67227412800279,2766.5044502835635,2.1423470864347567,7576.354149172032,7859.752465820314,8143.150782468596,7.211380202638588,1.017200384233851,136.73938029486692,-180900.0,0.41382999106465146,2.117998017986733,0.025160714370175974,1.3463733413981993,-0.9252056260723118,1.1882991502060278,0.9027900115951093,0.30050657181448504
2015-10-07,8177.39990234375,8188.89990234375,8132.89990234375,8146.2001953125,193900,7885.869970703126,8016.679288169915,13.023990471110665,55.88874832786954,-42.86475785675888,60.6533246489493,3294.8600180368558,2.510935079608065,7586.098615323341,7885.869970703126,8185.64132608291,7.602746595961343,0.9862538171321953,130.97228170237645,13000.0,0.30050657181448504,0.41382999106465146,2.117998017986733,0.025160714370175974,0.6105879931557867,1.0504623911437867,0.840773727326849,-0.5875926976951273
2015-10-08,8129.35009765625,8196.75,8105.85009765625,8196.75,171700,7914.397485351562,8039.213450067183,23.300014395257676,52.93181780161325,-29.63180340635557,57.6892264876672,3425.927727492405,4.06234123983935,7637.999637832375,7914.397485351562,8190.795332870749,6.98468450771548,0.8888463934035638,128.10996889104598,-158700.0,-0.5875926976951273,0.30050657181448504,0.41382999106465146,2.117998017986733,1.3463733413981993,1.0067678356574485,0.45398051950818363,0.742372968703231
2015-10-09,8189.7001953125,8232.2001953125,8139.64990234375,8186.35009765625,199700,7939.469995117187,8069.310799116247,35.899755865155385,52.425247417208766,-16.525491552053378,60.312608633229516,3636.731339073951,4.381241168282851,7658.510664814387,7939.469995117187,8220.429325419987,7.077533650875723,0.9453139177218824,126.30569237427484,41000.0,0.742372968703231,-0.5875926976951273,0.30050657181448504,0.41382999106465146,0.025160714370175974,0.9609700306812887,0.5974229703747946,-0.5629033610123568
2015-10-12,8143.60009765625,8244.5,8128.2001953125,8231.5,199100,7955.719995117188,8084.168658824247,41.68473349018768,46.56818003379285,-4.883446543605167,57.38561238662053,3883.6533648325876,3.496220342584355,7666.716441414642,7955.719995117188,8244.723548819733,7.26530229520197,0.8250480835478524,125.59098611093378,-158100.0,-0.5629033610123568,0.742372968703231,-0.5875926976951273,0.30050657181448504,2.117998017986733,0.9228702043284815,0.061242694574976664,-0.14612581906097155
2015-10-13,8131.7001953125,8150.25,8088.60009765625,8121.9501953125,145900,7972.900000000001,8093.674966121898,44.792803710410226,39.741000203212316,5.051803507197912,56.621735334581864,3864.0164903080067,4.310068263041137,7685.002336811071,7972.900000000001,8260.79766318893,7.221905785571874,0.7757927826741137,121.02376584184923,-304000.0,-0.14612581906097155,-0.5629033610123568,0.742372968703231,-0.5875926976951273,0.41382999106465146,0.9161379151079615,-0.05074846745014794,-0.2926853228365389
2015-10-14,8107.89990234375,8139.2998046875,8096.35009765625,8102.39990234375,138900,7988.830004882812,8096.519953366269,44.818843290452605,31.813631826603753,13.00521146384885,55.04357662090099,3859.4026819730752,3.3735813273147275,7708.550183413539,7988.830004882812,8269.109826352085,7.0167927292973955,0.7124125397910447,115.44704735537786,-442900.0,-0.2926853228365389,-0.14612581906097155,-0.5629033610123568,0.742372968703231,0.30050657181448504,0.9223299586503725,-0.16938684638035273,0.8830905477206663
2015-10-15,8179.5,8190.5498046875,8129.7998046875,8134.35009765625,167200,8004.192504882813,8113.115962693015,50.04017732385637,29.62797268800601,20.412204635850358,58.76688999118664,3973.662894516954,2.9010315954319297,7717.215990748208,8004.192504882813,8291.16901901742,7.170654977614313,0.805438749309915,113.10439414026159,-275700.0,0.8830905477206663,-0.2926853228365389,-0.14612581906097155,-0.5629033610123568,-0.5875926976951273,0.9142648821591607,0.124749802702806,0.7170412693318751
2015-10-16,8238.150390625,8246.400390625,8147.64990234375,8193.650390625,156400,8024.64501953125,8138.122848279412,58.239371305026,30.261733335340512,27.977637969685485,61.57427445090812,4073.671443349118,3.612804736688672,7731.961769679954,8024.64501953125,8317.328269382546,7.294609272782326,0.8647379397389945,112.07911515033219,-119300.0,0.7170412693318751,0.8830905477206663,-0.2926853228365389,-0.14612581906097155,0.742372968703231,0.9038074846398026,0.11968346282853481,0.44790896394040214
2015-10-19,8275.0498046875,8283.0498046875,8239.2001953125,8262.5498046875,124500,8043.440014648438,8165.508239561031,66.94308769634063,31.17235978132411,35.770727915016515,63.268710633429684,4232.560505611447,1.9182688624218698,7736.746254241762,8043.440014648438,8350.133775055114,7.625935168239856,0.8775912978013436,107.2805650726299,5200.0,0.44790896394040214,0.7170412693318751,0.8830905477206663,-0.2926853228365389,-0.5629033610123568,0.8927160939608147,0.3218459278190866,-0.16192547934769097
2015-10-20,8261.650390625,8294.0498046875,8229.2001953125,8280.2998046875,155100,8057.4275390625,8184.736669773825,71.93045539741252,28.927781985916795,43.00267341149572,62.1961601706834,4402.775044576178,1.333887200675517,7737.32702403619,8057.4275390625,8377.52805408881,7.945476728756405,0.8189980052761143,104.2497825227992,-149900.0,-0.16192547934769097,0.44790896394040214,0.7170412693318751,0.8830905477206663,-0.14612581906097155,0.875684959412745,0.3186859957617427,-0.1204383487806604
2015-10-21,8251.7001953125,8294.400390625,8217.150390625,8258.349609375,144800,8071.157543945313,8198.12937488156,74.22446915084583,24.977436591480085,49.24703255936575,61.364253347784945,4409.263647744767,0.9086053495739467,7742.131958597997,8071.157543945313,8400.183129292627,8.153120133162014,0.7743595930033973,102.32122662831354,-294700.0,-0.1204383487806604,-0.16192547934769097,0.44790896394040214,0.7170412693318751,-0.2926853228365389,0.8766442395804072,0.35313539057291843,0.5301937657024025
2015-10-23,8295.4501953125,8328.099609375,8280.75,8308.25,152000,8095.330053710937,8217.593538967749,78.66593896734412,23.535125126382695,55.13081384096142,63.66549136176966,4270.403223777975,2.0432149638153465,7775.565970800262,8095.330053710937,8415.094136621612,7.89996407284453,0.812918417509489,100.4696685878983,-142700.0,0.5301937657024025,-0.1204383487806604,-0.16192547934769097,0.44790896394040214,0.8830905477206663,0.7019350193439218,0.28255603416926567,-0.4207172582956553
2015-10-26,8260.5498046875,8336.2998046875,8252.0498046875,8333.650390625,133900,8116.060034179687,8226.184792111699,78.46516832964426,18.66748359094626,59.797684738697995,60.56635570628835,3793.2380908496616,0.8651062637866995,7810.947220892594,8116.060034179687,8421.17284746678,7.518742148336799,0.7367808958122269,99.31112083161985,-276600.0,-0.4207172582956553,0.5301937657024025,-0.1204383487806604,-0.16192547934769097,0.7170412693318751,0.71933564246687,0.05500432864375959,-0.33471638954116756
2015-10-27,8232.900390625,8241.9501953125,8217.0498046875,8230.349609375,156700,8134.280053710938,8227.527911814359,75.20802818025459,12.328274753245267,62.87975342700932,58.15125144297717,3150.5805051625184,1.096570213393102,7848.504284752249,8134.280053710938,8420.055822669627,7.026455127477818,0.672548458662915,95.32461220078986,-433300.0,-0.33471638954116756,-0.4207172582956553,0.5301937657024025,-0.1204383487806604,0.44790896394040214,0.7314484388936265,-0.10152074205255435,-0.7494344931314734
2015-10-28,8171.2001953125,8209.099609375,8131.7998046875,8188.89990234375,188900,8153.0550537109375,8216.262368513988,66.87711330118509,3.197887899340614,63.67922540184448,53.06606782356782,1967.918521688387,0.4857532748535132,7915.7017674225835,8153.0550537109375,8390.408339999292,5.822437962817899,0.5382239106213975,95.737181753412,-622200.0,-0.7494344931314734,-0.33471638954116756,-0.4207172582956553,0.5301937657024025,-0.16192547934769097,0.7177768971429044,-0.21902254480931083,-0.727557689096936
2015-10-29,8111.75,8179.60009765625,8098.0,8175.4501953125,217500,8166.477563476562,8195.35989481119,54.84544517098948,-7.067024184684001,61.91246935567348,48.651434340124716,243.64922509240114,0.04748575713344774,7977.433828782981,8166.477563476562,8355.521298170142,4.629749686426677,0.3552515808966919,94.72739003218615,-839700.0,-0.727557689096936,-0.7494344931314734,-0.33471638954116756,-0.4207172582956553,-0.1204383487806604,0.7431306668620286,-0.34044641287256594,-0.5664646384873739
